Date,IWM,QQQ,SPY
2010-03-04,55.84040069580078,40.97090530395508,90.53286743164062
2010-03-05,56.97791290283203,41.58883285522461,91.8268814086914
2010-03-08,57.080543518066406,41.6694221496582,91.84293365478516
2010-03-09,57.28580093383789,41.902278900146484,91.9956283569336
2010-03-10,57.7733039855957,42.242584228515625,92.40556335449219
2010-03-11,57.944358825683594,42.40377426147461,92.79136657714844
2010-03-12,57.91869354248047,42.41273498535156,92.79937744140625
2010-03-15,57.72200012207031,42.30526351928711,92.823486328125
2010-03-16,58.218040466308594,42.573917388916016,93.56295013427734
2010-03-17,58.560150146484375,42.69036865234375,94.11751556396484
2010-03-18,58.38054656982422,42.8336296081543,94.06930541992188
2010-03-19,57.653568267822266,42.57456588745117,93.59314727783203
2010-03-22,58.466068267822266,42.960025787353516,94.093505859375
2010-03-23,59.21015548706055,43.255889892578125,94.75527954101562
2010-03-24,58.5345344543457,43.04969787597656,94.29525756835938
2010-03-25,58.16583251953125,42.98692321777344,94.14192962646484
2010-03-26,58.14013671875,43.031768798828125,94.08543395996094
2010-03-29,58.457366943359375,43.237945556640625,94.68264770507812
2010-03-30,58.637413024902344,43.38139724731445,94.74720764160156
2010-03-31,58.13156509399414,43.17520523071289,94.42440032958984
2010-04-01,58.67171859741211,43.17520523071289,95.07001495361328
2010-04-05,59.76917266845703,43.57862091064453,95.84480285644531
2010-04-06,60.120704650878906,43.70412826538086,96.07077026367188
2010-04-07,59.93208694458008,43.59653854370117,95.52195739746094
2010-04-08,59.87205123901367,43.695167541503906,95.85287475585938
2010-04-09,60.23217010498047,43.95515060424805,96.48236083984375
2010-04-12,60.48081970214844,43.99100112915039,96.63569641113281
2010-04-13,60.618011474609375,44.21513748168945,96.70833587646484
2010-04-14,61.91267776489258,44.744056701660156,97.80590057373047
2010-04-15,62.1013069152832,44.94129180908203,97.8865966796875
2010-04-16,61.26963424682617,44.40338897705078,96.32902526855469
2010-04-19,60.96952819824219,44.37649917602539,96.69218444824219
2010-04-20,61.80120849609375,44.600616455078125,97.55570220947266
2010-04-21,62.22993087768555,44.851646423339844,97.3781967163086
2010-04-22,62.89009094238281,45.102657318115234,97.6687240600586
2010-04-23,63.558876037597656,45.290924072265625,98.30626678466797
2010-04-26,63.31879806518555,45.192317962646484,97.93501281738281
2010-04-27,61.86981964111328,44.233055114746094,95.61882781982422
2010-04-28,61.972694396972656,44.25996017456055,96.34516143798828
2010-04-29,63.284507751464844,45.03094482421875,97.53958892822266
2010-04-30,61.4325065612793,44.14341735839844,95.88514709472656
2010-05-03,62.81293869018555,44.76198959350586,97.12799072265625
2010-05-04,60.84092330932617,43.41726303100586,94.84407043457031
2010-05-05,59.949214935302734,43.19313430786133,94.27910614013672
2010-05-06,57.70285415649414,41.749778747558594,91.14778900146484
2010-05-07,56.03950500488281,40.7098388671875,89.79193878173828
2010-05-10,59.186161041259766,42.8255729675293,93.74647521972656
2010-05-11,59.58054733276367,42.780738830566406,93.48014831542969
2010-05-12,61.40680694580078,43.587589263916016,94.78754425048828
2010-05-13,60.815189361572266,42.89728927612305,93.60929870605469
2010-05-14,59.64057159423828,42.072509765625,91.91448211669922
2010-05-17,59.75202941894531,42.20698928833008,91.962890625
2010-05-18,58.603118896484375,41.624263763427734,90.71197509765625
2010-05-19,57.908634185791016,41.29255294799805,90.19546508789062
2010-05-20,54.97633361816406,39.759559631347656,86.78972625732422
2010-05-21,55.79085159301758,40.19883346557617,88.05679321289062
2010-05-24,55.0449104309082,40.0374641418457,86.92691040039062
2010-05-25,55.03633499145508,40.073333740234375,87.01570892333984
2010-05-26,55.17353057861328,39.62507629394531,86.4911117553711
2010-05-27,57.539947509765625,41.122222900390625,89.38842010498047
2010-05-28,56.80258560180664,40.88017272949219,88.26663208007812
2010-06-01,55.0792121887207,40.50364685058594,86.78164672851562
2010-06-02,56.64826202392578,41.462890625,89.04138946533203
2010-06-03,57.37702941894531,41.85734176635742,89.3480453491211
2010-06-04,54.49618911743164,40.42295837402344,86.2086410522461
2010-06-07,53.090049743652344,39.687828063964844,85.13529205322266
2010-06-08,53.0643424987793,39.616111755371094,86.04724884033203
2010-06-09,53.0986213684082,39.28440856933594,85.58724212646484
2010-06-10,54.93345642089844,40.4050407409668,88.08907318115234
2010-06-11,55.67940139770508,40.79051971435547,88.51683044433594
2010-06-14,56.030921936035156,40.78155517578125,88.37963104248047
2010-06-15,57.437049865722656,41.875267028808594,90.38914489746094
2010-06-16,57.171260833740234,42.04561996459961,90.35688781738281
2010-06-17,57.2398567199707,42.18009948730469,90.50213623046875
2010-06-18,57.27415084838867,42.21511459350586,90.60027313232422
2010-06-21,56.68253707885742,41.8558464050293,90.34078216552734
2010-06-22,55.516483306884766,41.532493591308594,88.84876251220703
2010-06-23,55.362159729003906,41.36183547973633,88.57305145263672
2010-06-24,54.47903823852539,40.733097076416016,87.10536193847656
2010-06-25,55.413604736328125,40.74118423461914,87.47025299072266
2010-06-28,55.09636688232422,40.59720993041992,87.19453430175781
2010-06-29,53.01288986206055,39.03128433227539,84.50239562988281
2010-06-30,52.40413284301758,38.43730163574219,83.69964599609375
2010-07-01,52.02687072753906,38.32929229736328,83.32661437988281
2010-07-02,51.45827865600586,38.22132110595703,82.87250518798828
2010-07-06,50.78730773925781,38.33830642700195,83.41582489013672
2010-07-07,52.55936050415039,39.562255859375,86.0430908203125
2010-07-08,53.31635665893555,39.77824020385742,86.89452362060547
2010-07-09,54.14215850830078,40.15623092651367,87.54325103759766
2010-07-12,53.53140640258789,40.27322006225586,87.5999755859375
2010-07-13,55.22603225708008,40.795196533203125,88.92173767089844
2010-07-14,55.02818298339844,41.002197265625,88.91362762451172
2010-07-15,54.520660400390625,41.038185119628906,88.9379653930664
2010-07-16,52.53356170654297,39.90424346923828,86.48910522460938
2010-07-19,52.757205963134766,40.2462272644043,86.99993133544922
2010-07-20,53.643226623535156,40.73220443725586,87.96490478515625
2010-07-21,52.67979049682617,40.174232482910156,86.82151794433594
2010-07-22,54.55507278442383,41.1911735534668,88.75955200195312
2010-07-23,55.89700698852539,41.45216369628906,89.52989959716797
2010-07-26,57.17011642456055,41.79415512084961,90.46241760253906
2010-07-27,56.96366500854492,41.77614974975586,90.45429992675781
2010-07-28,56.04325485229492,41.44317626953125,89.87046813964844
2010-07-29,55.89700698852539,41.13718032836914,89.43258666992188
2010-07-30,55.931419372558594,41.227176666259766,89.41637420654297
2010-08-02,56.90345764160156,42.001136779785156,91.43546295166016
2010-08-03,56.44753646850586,41.82115936279297,90.99759674072266
2010-08-04,57.04109191894531,42.244144439697266,91.60577392578125
2010-08-05,56.37012481689453,42.145137786865234,91.50846099853516
2010-08-06,56.03464126586914,42.08214569091797,91.13542175292969
2010-08-09,56.653995513916016,42.37012481689453,91.6219711303711
2010-08-10,55.58732604980469,42.001136779785156,91.1273422241211
2010-08-11,53.402366638183594,40.85819625854492,88.62982177734375
2010-08-12,53.13570785522461,40.534202575683594,88.08650970458984
2010-08-13,52.53356170654297,40.2462272644043,87.8270263671875
2010-08-16,52.955055236816406,40.31822967529297,87.78648376464844
2010-08-17,53.86688232421875,40.83120346069336,88.86495208740234
2010-08-18,54.030330657958984,40.99318313598633,89.02715301513672
2010-08-19,52.55073547363281,40.37222671508789,87.47833251953125
2010-08-20,52.60236740112305,40.42620849609375,87.19453430175781
2010-08-23,51.88838195800781,40.03023910522461,86.86207580566406
2010-08-24,51.294837951660156,39.28325653076172,85.57276153564453
2010-08-25,52.069026947021484,39.6612434387207,85.90523529052734
2010-08-26,51.68193817138672,39.18426513671875,85.32951354980469
2010-08-27,53.032474517822266,39.6612434387207,86.65126037597656
2010-08-30,51.87118911743164,39.24726867675781,85.3943862915039
2010-08-31,51.76795196533203,39.11225509643555,85.3943862915039
2010-09-01,53.77226257324219,40.282222747802734,87.94866943359375
2010-09-02,54.36581039428711,40.73220443725586,88.7676773071289
2010-09-03,55.33786392211914,41.407161712646484,89.91912841796875
2010-09-07,54.288387298583984,41.128177642822266,88.90552520751953
2010-09-08,54.60667419433594,41.62314987182617,89.52989959716797
2010-09-09,54.641090393066406,41.78515625,89.94345092773438
2010-09-10,54.81312561035156,41.93814468383789,90.39755249023438
2010-09-13,56.14646911621094,42.52311706542969,91.40303039550781
2010-09-14,55.905609130859375,42.703121185302734,91.3462905883789
2010-09-15,56.22389221191406,42.97309112548828,91.69497680664062
2010-09-16,55.862606048583984,43.14408493041992,91.67061614990234
2010-09-17,56.094852447509766,43.29023361206055,91.70484924316406
2010-09-20,57.65184783935547,44.04796600341797,93.10704803466797
2010-09-21,57.31637191772461,44.038944244384766,92.91958618164062
2010-09-22,56.636775970458984,43.92168045043945,92.46305847167969
2010-09-23,55.951210021972656,43.90364074707031,91.71304321289062
2010-09-24,57.770809173583984,44.79668045043945,93.6043472290039
2010-09-27,57.62420654296875,44.55311965942383,93.15596771240234
2010-09-28,58.193389892578125,44.53507995605469,93.48208618164062
2010-09-29,58.35723114013672,44.462921142578125,93.31903076171875
2010-09-30,58.210628509521484,44.26445770263672,93.04182434082031
2010-10-01,58.52109909057617,44.210350036621094,93.43314361572266
2010-10-04,57.727691650390625,43.73223876953125,92.73206329345703
2010-10-05,59.36624526977539,44.79668045043945,94.59893035888672
2010-10-06,59.16788864135742,44.40877914428711,94.59078216552734
2010-10-07,58.99541091918945,44.571170806884766,94.47665405273438
2010-10-08,59.74566650390625,44.87785720825195,95.00655364990234
2010-10-11,59.79742431640625,44.895912170410156,95.09622192382812
2010-10-12,59.952659606933594,45.202613830566406,95.38968658447266
2010-10-13,60.866783142089844,45.57246398925781,96.13154602050781
2010-10-14,60.82362747192383,45.48224639892578,95.75653839111328
2010-10-15,60.61668014526367,46.447471618652344,95.95218658447266
2010-10-18,61.1254768371582,46.276065826416016,96.4250259399414
2010-10-19,59.935394287109375,45.843082427978516,95.16144561767578
2010-10-20,60.54768753051758,46.17683792114258,96.09077453613281
2010-10-21,60.25447082519531,46.26704025268555,96.30274200439453
2010-10-22,60.642555236816406,46.58277130126953,96.48210906982422
2010-10-25,61.00473403930664,46.808292388916016,96.76744079589844
2010-10-26,60.96163558959961,46.934574127197266,96.78372192382812
2010-10-27,60.806396484375,47.07891845703125,96.50652313232422
2010-10-28,60.435569763183594,47.17812728881836,96.52285766601562
2010-10-29,60.625308990478516,47.06990051269531,96.59622192382812
2010-11-01,60.211341857910156,47.1059684753418,96.62884521484375
2010-11-02,61.4618034362793,47.61112594604492,97.3951416015625
2010-11-03,61.70325469970703,47.82762908935547,97.78645324707031
